city,country,date,ibgeID,newCases,state,totalCases
São José/SC,Brazil,2020-03-27,4216602,0.0,SC,8
Sidrolândia/MS,Brazil,2020-03-27,5007901,0.0,MS,1
Lauro de Freitas/BA,Brazil,2020-03-27,2919207,2.0,BA,7
Itabuna/BA,Brazil,2020-03-27,2914802,0.0,BA,2
Miguel Pereira/RJ,Brazil,2020-03-27,3302908,0.0,RJ,1
Bagé/RS,Brazil,2020-03-27,4301602,0.0,RS,9
Alvorada/RS,Brazil,2020-03-27,4300604,0.0,RS,2
Erechim/RS,Brazil,2020-03-27,4307005,0.0,RS,3
Ivoti/RS,Brazil,2020-03-27,4310801,0.0,RS,2
Sant'Ana do Livramento/RS,Brazil,2020-03-27,4317103,0.0,RS,4
Taubaté/SP,Brazil,2020-03-27,3554102,0.0,SP,1
Suzano/SP,Brazil,2020-03-27,3552502,0.0,SP,1
Juazeiro do Norte/CE,Brazil,2020-03-27,2307304,0.0,CE,1
Fortim/CE,Brazil,2020-03-27,2304459,0.0,CE,1
Macapá/AP,Brazil,2020-03-27,1600303,1.0,AP,3
Itajaí/SC,Brazil,2020-03-27,4208203,2.0,SC,18
Navegantes/SC,Brazil,2020-03-27,4211306,0.0,SC,3
Pomerode/SC,Brazil,2020-03-27,4213203,0.0,SC,1
Jaraguá do Sul/SC,Brazil,2020-03-27,4208906,0.0,SC,2
Imbituba/SC,Brazil,2020-03-27,4207304,0.0,SC,5
Criciúma/SC,Brazil,2020-03-27,4204608,0.0,SC,12
Chapecó/SC,Brazil,2020-03-27,4204202,0.0,SC,4
Guaíra/PR,Brazil,2020-03-27,4108809,1.0,PR,2
Camaçari/BA,Brazil,2020-03-27,2905701,0.0,BA,1
Teresina/PI,Brazil,2020-03-27,2211001,0.0,PI,9
NÃO ESPECIFICADA/GO,Brazil,2020-03-27,522,0.0,GO,5
